pL_global,pL_maths,pL_francais,pL_sciences,pL_svt,pL_histoire,pL_anglais,sessions_7j,avg_time_per_q,simulations_completed,last_score_simulation,total_questions_answered,streak_days,days_to_exam,score_final
0.5251026862845404,0.7028633511440658,0.21977618001350496,0.6517001476341288,0.5370576063836462,0.35376479655335213,0.6854540359785446,3,12.64727014472204,6,3.5322885935258332,202,3.3950082039314022,61,11.56551234186623
0.5171162212369839,0.5114783166124335,0.37460553644592504,0.5819038891975012,0.6608530523777938,0.40307034351452115,0.5707861892737286,10,6.287071259999503,7,9.8610622962566,183,8.870196048602827,153,5.418096304722355
0.5534755266749308,0.8538568187435791,0.34239343876120054,0.8579553545905617,0.5533578185846875,0.34242543674597975,0.3708642926235759,5,4.279320957444828,5,10.08661109823702,195,4.508114626951485,24,11.956408967248624
0.5137343828041336,0.4229344347131235,0.36567047769870104,0.5061611009825191,0.5266927578443663,0.5582969550357799,0.7026505705503121,6,18.526153217496635,4,10.391607744368777,204,12.857946283895412,57,9.171634822831335
0.6155934365208815,0.9054369907694301,0.4385627915812224,0.7277909473555884,0.7070124134122225,0.5012297015421241,0.4135277744647018,6,8.249072916360292,3,8.810671081506818,206,4.58535355613876,1,9.53950781088372
0.2692529761904234,0.22441186447357334,0.14894589323156332,0.24277083994790905,0.3690730067626964,0.3059500315743339,0.324366221152464,5,10.750032915872708,1,1.8492076992739936,211,3.463512983309748,22,5.603902334741377
0.37430816820161184,0.35211012198405955,0.30040252550604774,0.427312021665748,0.39352030765108986,0.3898604402165677,0.3826435921861584,5,21.862334759255372,4,4.380695240529434,198,5.806854333249751,73,7.444545636715722
0.3537409091456998,0.11303333256561994,0.6698167984539319,0.22663904718506853,0.24229455235758499,0.6868909919217185,0.18377073239027458,10,2.6235872620380967,3,7.565106171593611,226,11.984348551502835,67,6.930716756224506
0.38060756851666927,0.20160204036907303,0.34063096359052375,0.24011892690769887,0.2569556820794165,0.5279117722738899,0.7164260258794134,4,24.567976090885573,2,2.860489730136013,219,31.453287146037855,62,6.5025788078704565
0.5519210772521095,0.6377036025358227,0.7033466992458127,0.5137884866115955,0.3555381092679991,0.777552258301323,0.32359730755010385,0,15.693776665130928,3,9.026238965117193,196,6.117470091241618,95,9.780792025882228
0.6061223542468621,0.494996755650785,0.8698128496844921,0.5322931839515276,0.2964121482434531,0.5920097571068592,0.8512094308440554,5,17.731103624295503,0,14.120723374495263,194,3.1971844379323464,104,12.441187378679219
0.4397313870129631,0.67088656571467,0.006442403290838473,0.5734512994199358,0.48520050857281655,0.07934600434937591,0.8230615407301419,7,10.860024557208504,3,8.501277441852546,180,3.5053269187776133,47,6.903004677599783
0.4369446354987047,0.4358550081500737,0.36707667672899225,0.4844627029919063,0.6710133621550585,0.5235557118576765,0.139704351108521,4,8.739402125685418,3,8.49965873426703,189,6.755830253307279,133,8.534266788143949
0.4323035306396506,0.18561764467616437,0.6231191760714062,0.2980635160235209,0.4684619291052952,0.6127921922047966,0.4057667257567202,6,12.789075697818255,2,10.35714338207748,201,8.85918176682918,117,7.830294689032747
0.4738166896021369,0.4053432633246816,0.39714048214272,0.5158978683720092,0.2559113633184675,0.5200447948384372,0.7485623656165057,5,4.660744440194653,3,8.974257295454793,176,7.9210028085597255,114,8.398502069116796
0.603519410353086,0.7924535099373907,0.48352242114806376,0.826699471427379,0.42367065487370625,0.46569396153719794,0.6290764431947781,4,7.955477837663352,3,9.883465028488954,205,13.099680544351358,157,14.551527504430977
0.518625003673062,0.3617319194582917,0.7909900261807403,0.307268711286621,0.3118110509458568,0.8119899030722972,0.5279584110945645,8,25.158603697999837,2,6.594554633763917,192,8.42043385511993,132,10.467961904011716
0.4981392435616197,0.5126110869553618,0.66861325710629,0.4466576606283647,0.426367217905083,0.5354064063602606,0.3991798324143583,4,7.3753497047617556,3,6.239352955838159,187,11.189509139317774,179,10.432050610758756
0.650034273387054,0.59126554031598,0.7795148090823308,0.6703767526597564,0.531430605951815,0.6650623058681825,0.6625556264442592,5,11.390163426688936,5,13.201922993444061,215,4.539386400933694,111,12.105744334392577
0.37639318749297374,0.05343031300707866,0.654625821423865,0.2506009037490693,0.3808860421505215,0.5330596673030529,0.38575637732425483,3,22.593235577660653,1,6.206688719059114,187,9.941393706197607,96,5.501981781638645
0.5123971051523456,0.4592561257476786,0.33507464220677824,0.3994790474834691,0.5201104273506278,0.45245419714961543,0.9080081909759045,6,17.473603003974866,5,5.521998380273505,197,9.20125080339441,157,11.397286465203686
0.527924109092042,0.4797175184529798,0.37796077258635347,0.5980228834793784,0.45265110775146766,0.5531957531918876,0.7059966190901852,4,13.637603871142096,0,9.632386026858947,194,6.483134685711008,43,9.440336725445222
0.5315655109332539,0.4086962389120079,0.6723179300284016,0.33491431750820355,0.4605758503481802,0.6381835336143168,0.6747051951884133,7,20.64521965393217,1,13.553411171137135,215,12.717831527755513,100,10.743040328619056
0.5810435386734253,0.39353146422505153,0.9527035520990507,0.32353559341916294,0.44809955884712394,0.853118124318318,0.5152729391318449,0,6.025655730373586,2,4.493357432395341,186,4.903308420025379,116,7.612370022946705
0.5011963669450887,0.6628130727919544,0.3645128360689155,0.5804833281486461,0.6299136829699679,0.4209186378735359,0.3485366438175126,3,13.991911860990534,5,7.951770915583735,190,13.366322721107753,95,7.389250962589057
0.3516303887674373,0.2093574305972679,0.5036894574660686,0.3833430542203393,0.16084047434831109,0.43025851099288176,0.4222934049797549,3,17.105629411384275,4,5.0085235397753065,189,4.45814409586083,170,5.942171028513494
0.522747561249081,0.8163126166059047,0.35190534371963134,0.7125404959345853,0.6284797963007037,0.3418483360559783,0.28539877887768267,4,9.175374442219733,2,12.582561713301768,179,2.854503524386671,136,10.156076271853886
0.554686234679912,0.8101529897092681,0.29555043603980025,0.7442775963967584,0.47349008916772106,0.49014072012270204,0.5145055766432218,4,7.374963634459698,3,8.720886278159284,166,8.882595156757084,45,9.65638978904406
0.511803593602855,0.7453001903684575,0.09834590382712316,0.5497074404481492,0.7587412828183986,0.33526091113674295,0.5834658330182583,6,6.756983375429054,2,8.538785446900809,210,12.68743917992077,66,7.6571297417562905
0.42348107914156413,0.10327755392767711,0.7565784047541714,0.34499594767587516,0.17702691867811754,0.4999275002748382,0.6590801495387052,3,12.96181938896384,3,7.407017936405073,182,6.975101552209972,45,10.295072884901735
0.37455443491679596,0.331761926299692,0.2928117146209115,0.3610485563183619,0.3784763397198264,0.5070133487437223,0.37621472379826165,2,17.921777615329994,1,8.274121711062307,213,7.429682087143045,173,6.68146148667605
0.5283558821545022,0.7170422102109721,0.35676764377779596,0.7080128820070706,0.6952185858409965,0.3551083182954866,0.3379856527946918,7,17.134281323244,2,10.916456549951198,187,8.2252770705415,113,8.560473924962736
0.5101795665806504,0.6698737247429386,0.28049739393137035,0.6017660613596181,0.5258010495696365,0.3698257203927594,0.6133134494875797,10,13.088189584177027,3,6.0479397923730165,225,6.417917661303981,19,8.819845857884891
0.6090972486736573,0.7108036585016962,0.6428561226889642,0.6579930017015636,0.4361167700165162,0.5042499957601758,0.7025639433730279,5,15.854697992553808,5,5.9110661374068,209,8.82490559629988,63,12.34961982008977
0.46701641483029555,0.4063532473469014,0.41109390466795637,0.39050455574063714,0.27506446214503405,0.38921844561632585,0.9298638734649182,7,19.20984864965161,9,3.052962958870979,191,4.632271242983752,71,8.475355197931405
0.5567738488043271,0.49954173986662714,0.5748406061264911,0.3934459558214084,0.36730260300687645,0.7235114514380236,0.7820007365665362,3,31.372571325865383,5,7.977792688214414,198,8.019389823156333,178,10.676627255177726
0.58302208969605,0.5134889868132688,0.6745123398925073,0.45433115175596167,0.5803963004879311,0.6218879104255117,0.6535158488011196,5,8.90988159762065,3,13.311215787787198,174,17.89817398871636,37,13.246747808013131
0.4652183564664251,0.2826320585036904,0.7718922870925652,0.4039566820088841,0.5542011581127467,0.625410237925887,0.15321771515477672,3,21.121303039583072,3,3.7613407213796703,200,10.503038230658417,80,8.538492102245494
0.34434293143909717,0.5214424562641148,0.29473270795697915,0.44645255996214994,0.42340279887088283,0.23766051377014166,0.1423665518103148,5,13.395391080701918,0,11.702321091396243,185,15.268126534075241,82,8.557380572312592
0.3861081113611559,0.48702771295264313,0.09975958353541638,0.5551250860773351,0.4865067558076905,0.36534731972758766,0.3228822100662629,6,7.012607028092091,4,7.2781749303868555,213,4.4964747512456515,59,6.683775350132885
0.34263421597887317,0.293611008593396,0.2450997456182178,0.42995946703616106,0.5732812171647088,0.3127223529081239,0.20113150455263118,5,6.655785408014019,2,0.0323002572531319,204,3.2181258740043974,74,8.503841302910484
0.7280446009136184,0.8285351089710435,0.842489068570302,0.6122047188344907,0.6354474842507145,0.6166076866533693,0.8329835382017894,3,14.737522259223223,6,9.712359175813301,176,2.385427908626085,57,12.617579445514442
0.5515851386748828,0.46071984252932174,0.6950546705117152,0.43516666443640334,0.6436164273264127,0.6983525972139728,0.37660063003147126,3,5.6071110810697435,2,10.299915006162621,210,4.8321581999329375,64,9.042283542681542
0.3633585064944305,0.3405638187909568,0.32615353930083213,0.4457305157961734,0.31868699023291047,0.4857305974239564,0.2632855774217541,2,6.829719476723701,3,8.240847174016704,181,4.627214373358873,138,4.719980874816532
0.4637122296247443,0.6115967199439811,0.37545840343673786,0.5458976200380856,0.4009094574464271,0.5526989034534929,0.29571227342974105,5,26.770126376293426,1,1.339499145289321,215,4.030272905309489,80,7.104332374459225
0.4717998032298006,0.39865639106662065,0.19680178093603892,0.5332322889408075,0.46330264826969775,0.44765565854225997,0.7911500516233783,8,15.981902557288215,1,12.329063823699336,202,8.438726159808922,169,9.85601962088138
0.45282695387068794,0.6161102998486423,0.1600471520272972,0.5552781261197774,0.3806407427719265,0.22897062610549063,0.7759147763509934,5,16.05787529989214,3,8.950908483505998,202,3.223906208955912,24,9.260473292971978
0.45577201433558906,0.6771384442489411,0.4376861472096218,0.49678172793457026,0.5157615472847875,0.3575382284966639,0.24972599083894997,2,23.341626628862407,0,8.169799071976383,187,5.538156172406979,46,6.289997870292561
0.7246045587321573,0.706882206855655,0.8748968258813209,0.6962331793624229,0.6184611456427125,0.8401558516493493,0.6109981430014843,6,6.711971563420793,5,19.591252336609923,191,1.659875428949399,9,13.807559672677309
0.520193806419743,0.5721746119492355,0.24929678805731068,0.49063942988375575,0.6209430986501836,0.33807636389120455,0.8500325460867678,4,19.199370241541818,3,6.630401003280934,207,10.19244315682955,153,9.688640130375196
0.5867450099787643,0.9045727743575344,0.37465400698801377,0.7943592644102533,0.5686666549388633,0.28066337492774146,0.5975539842501797,4,11.111234297455052,2,7.804137717384629,181,2.63290486936306,4,7.476976501264453
0.6284929187109191,0.9149545326692955,0.30716953980660594,0.8656707358056713,0.6034362824756163,0.5022825000175758,0.5774439214907487,6,9.953104676825312,4,16.264973380356352,184,7.141540031875752,22,11.98843871484589
0.4876557468762233,0.5345447311952394,0.20143069658342003,0.6306979447725388,0.5010991292429277,0.28928155648566267,0.7688804229775514,3,15.705857296742256,2,6.036643343559157,215,0.5747780997735498,147,9.603247879684552
0.5532588949334725,0.8829560074014713,0.51612630809367,0.6394246507305521,0.5832814664381134,0.42734746110317684,0.2704174758338517,5,6.9471324986042955,1,8.838854743029449,187,9.383919864453334,124,8.452823106888937
0.6570452687038357,0.5485310302007377,0.7605190212260375,0.5555597272317108,0.6316525160338525,0.7566489334803642,0.6893603840503115,9,16.107092073195677,4,4.981152179521998,203,4.452985785028608,162,10.79387556362743
0.25537451687727897,0.29415088616388035,0.22734707389778847,0.34491952530761466,0.24070487174386548,0.34261201723675727,0.08251272691376758,5,9.590619439796534,3,9.183578223496369,178,13.1481015785443,104,4.6793360815222025
0.3105421156472313,0.24368650881225995,0.2562507299405649,0.2471602214758259,0.5014807104476242,0.22230223850577868,0.39237228470133406,1,22.59769764151747,4,2.5415247586089573,212,12.374728702558118,152,6.499097791693682
0.47474593105129065,0.6680174638975165,0.26358068135687895,0.5780986337842283,0.5450422237092394,0.4036407807901846,0.390095802769696,3,16.25874349912431,2,8.71542757321953,183,4.1346931555513535,47,6.177926686274354
0.451955722505565,0.6452278097256781,0.16727418038113248,0.5362052627948084,0.6811785690159211,0.35375897474685397,0.32808953836899574,7,22.082823547365656,4,10.037644724260659,198,8.362827536834315,178,9.12803738323957
0.5981933230371353,0.7629742861915392,0.4615321905976194,0.6170845716493284,0.7661679326623287,0.6016352819468634,0.37976567517513193,2,15.58072080169065,1,8.68821630789719,190,1.0411131523259003,95,12.519394826506648
0.5264195161734875,0.6949307345303951,0.2004470581204124,0.5806634075520923,0.7762091473523823,0.3682581451118234,0.538008604373819,5,31.962626569994093,3,11.627113936082168,203,4.082297956021058,49,8.736072494484297
0.3444828687908767,0.24967665608017428,0.1994742492049994,0.4457599160079466,0.5668635542232704,0.25233260036886845,0.3527902368600012,6,9.145123630848147,6,1.202083318488099,189,8.96558798502181,126,6.2529435085150515
0.3974532722954935,0.32629420837376094,0.5745536246701484,0.3687930672054633,0.5189416120186456,0.49451792882454937,0.10161919268039275,7,14.864155112585568,2,7.344051446037175,209,19.94420648048777,139,8.29910726970693
0.5116466616626519,0.6003211518261808,0.4399625972097407,0.5431363613118124,0.45784944556525603,0.5298252452273824,0.4987851688355396,8,34.437215646749124,0,8.235359966465875,164,1.3314477039778734,14,10.646140748870987
0.7171016381362537,0.9455038149922586,0.4730293021547689,0.8745050369390759,0.6077184505788944,0.49916266850424174,0.9026905556482828,6,26.12757720368261,2,17.34003869617779,195,3.9087583567028714,57,14.43503674203886
0.7512323705297348,0.9440455451475737,0.7644528344953005,0.7318519131413652,0.7911231994107577,0.5923562963305545,0.6835644346528573,4,11.895009553278076,4,13.360234637390153,216,8.210527974228377,82,13.440221570895625
0.6693163572951581,0.6482024796488507,0.571459051713175,0.742752109046398,0.6075837459999156,0.6144130987972154,0.8314876585653943,7,16.219579097375327,6,8.631534624912659,187,3.3326423768378906,82,10.10412603081821
0.45712213481707,0.3739778208971272,0.16025159191143437,0.34886286278962314,0.5198532429660275,0.3914824723823108,0.9483048179558964,2,8.22297671001696,2,10.439824101639957,212,2.825587617609768,131,9.303037534662218
0.5139932716199628,0.3213616905731911,0.9591439554227768,0.4289809101040917,0.5263906185501394,0.7630874590022714,0.0849949960673071,5,15.987607174015382,3,8.385897787485902,200,7.964716869767592,158,9.338014723864916
0.48715126067994224,0.31868609428699063,0.5930154257780568,0.4750968826667817,0.47807674166897207,0.414708741114876,0.6433236785639761,5,8.402601513928259,5,9.39619998027434,186,7.133630264660555,127,8.686019706718067
0.3798006961898916,0.24745315552081149,0.42390624899397167,0.3447921360215127,0.40865533515405256,0.372504643493516,0.48149265795548507,5,7.021783486885198,5,6.360067543572196,199,1.9142729337207718,125,6.540350737275016
0.5719615419207967,0.8858413889202637,0.26555801426182307,0.6466255858330305,0.6849196521515251,0.41067726852326003,0.5381473418348776,7,15.24055435851724,1,7.883581631254709,209,13.644449138160223,176,10.600317734979207
0.45768499349625064,0.3479721253061512,0.6795721186754505,0.3456053292249984,0.3714980684560374,0.6382691452453274,0.3631931740695391,5,7.4249901121354345,4,8.424429964933314,188,4.438937248690545,78,6.52394339446667
0.49104209646454194,0.37864617100604187,0.3291027930677273,0.47298986207795124,0.5160205471296413,0.3094846976530298,0.9400085078528603,5,27.913747052063457,4,6.970673037778607,203,5.463568306013403,70,10.696687997857715
0.682917097994812,0.858385941331444,0.9138928897540372,0.6318910017892447,0.5688684334774271,0.7865014296618361,0.33796289195488305,5,13.10996366966565,3,16.138469609241767,188,8.174367804377543,49,15.035724003894966
0.41726335094062034,0.11083964405411528,0.7056616422199794,0.10166884796971376,0.3853250377497842,0.6931009213779614,0.5069840122721683,4,15.337650163557958,4,1.055827437971061,205,4.025678487909075,80,7.309390290211973
0.5431391502718191,0.6595397446683466,0.4324456229331206,0.6894578232485737,0.3582863202979178,0.49458272803024905,0.6245226624527073,2,5.4754128010381,2,9.251583804564271,194,3.696394860751811,20,7.899667493757105
0.4203009115074265,0.35399675312118917,0.7019665747372108,0.427520171002682,0.32308676804092173,0.5047682385350863,0.21046696360746872,4,22.467572854928818,4,3.539178854239995,213,11.885615500857423,117,7.138842610543631
0.448835387351594,0.4996175750021974,0.46811561421258674,0.38873572122903505,0.3966271191276579,0.5077711630942943,0.4321451314437927,6,11.038884021470688,4,6.201321482295236,184,0.8282331649636178,127,9.346149249965336
0.7149535826669781,0.823526131257624,0.49526521961679354,0.6754725773295063,0.8359201923159545,0.546822718239784,0.9127146572422055,6,13.819442625434885,2,9.057997180929666,216,8.114270950759087,156,10.150017588211007
0.48941862971029515,0.23277763307731736,0.6707082924472382,0.2906199062689382,0.3130301857472243,0.5608227271043628,0.8685530336166902,1,5.782523735532182,2,7.598781688641638,206,11.396734821560138,179,7.106357287124258
0.3787744437203196,0.32710481815508247,0.1208872553810327,0.4019495650714891,0.34809222080267244,0.32822191357394453,0.7463908893376964,3,14.358248429246263,3,2.910312896999178,209,2.1110457441325954,163,4.050733784769113
0.5292727143288127,0.19137474764802725,0.780489445819986,0.20878950112519712,0.3691107528061214,0.7838027613899694,0.8420690771835749,3,8.442293568154737,2,8.194829150894963,179,18.965054007294942,107,8.564848879464664
0.5016241725441537,0.6829968940890409,0.4257929080100881,0.6717449813308054,0.39605092754788684,0.6216357989045559,0.21152352538254537,6,28.363190602191672,2,7.123011604276437,224,7.105368089516834,124,11.01927093762544
0.5439978147254448,0.35003801929383643,0.9593978762493817,0.42532992803069847,0.45681504785183236,0.7678545773453307,0.3045514395815895,7,15.49918178378547,1,8.21616978712814,186,7.795627266787125,147,12.213190155867752
0.5901415442729347,0.8742715731146995,0.44409169078000704,0.7401581484799266,0.6536280014541034,0.44223809367795386,0.38646175813091804,3,8.863465140107847,4,12.247824922379642,191,5.295948171142021,7,9.532693304319583
0.46453220702077985,0.3773007959555529,0.6812492950966018,0.37952145960404193,0.6237410941610078,0.6418972460589163,0.08348335124855909,4,15.529122510907168,2,6.280858388070573,202,3.849241613318503,28,10.97768482656354
0.5605224281795008,0.6415197843766381,0.5002322493451093,0.5551837520280855,0.7369352605091879,0.5780168557250385,0.3512466670929451,3,14.383770705647864,1,10.205642607919778,220,2.907926871040193,124,9.274062507132083
0.3979069837562761,0.1975285895683699,0.4474091961371714,0.33460213242262515,0.32681409582762627,0.4122878084989111,0.6688000800829527,5,8.422376549498933,4,12.022851169360596,209,4.553922644680651,14,7.103896799178452
0.6202526521900238,0.5414061622815403,0.6758935450513387,0.46507867495683664,0.5526495897988037,0.5873912471627105,0.8990966938889128,6,11.711275843791483,3,6.482033272204179,203,10.821938846146784,36,11.084373824309463
0.5678611757820936,0.6307603922872489,0.5786264027385231,0.5577115496391716,0.7204057775938613,0.5354931086268201,0.3841698238069367,8,17.15224124018309,2,10.55098758279256,208,4.917809454473742,78,12.214437889081768
0.5432837437966849,0.44341904139163607,0.7456747240236458,0.43390640759019616,0.5858171485868772,0.664556735493643,0.3863284056941112,7,14.295292817942524,4,5.704949689745883,176,8.330026195676503,75,7.057349627983498
0.4623238840954372,0.3817367319600258,0.4247924556107251,0.4389570461064496,0.27655432650959816,0.42582535188461823,0.8260773925012066,8,7.69838845416796,4,8.757824699634916,191,1.3553636476709279,155,9.448970107305385
0.3940162215118792,0.4752245619339326,0.3152497745653786,0.48785996949992516,0.6709063573658037,0.23894577661429195,0.17591088909194316,4,22.444515933286475,3,3.111034103646948,175,12.36040461012181,157,5.752282468281097
0.4773374134466049,0.2310892296854051,0.45660160325314075,0.3701711380432404,0.441116683663884,0.6033808241464353,0.7616650018875242,7,6.285825506826285,1,8.74535966371082,191,1.0843085889521478,57,7.043246750790331
0.4085232695743857,0.5808853435289766,0.056099436034693306,0.5320895942834235,0.6075976558065888,0.20348500510949138,0.47098258268314025,4,13.710478218994016,4,12.211161755150341,165,4.3786617609580825,62,10.595958987084286
0.5332096976601813,0.5468876206192298,0.1717166573131117,0.6613765919996204,0.6756415714998394,0.3568499198361725,0.7867858246931141,5,16.948784021509844,1,9.641818545100831,193,7.981233297294713,34,8.483690623400056
0.3374805939375416,0.0397724432356333,0.6421736190474405,0.18398903163904498,0.33430263003707067,0.5209701014362635,0.3036757382297967,1,13.212352152101564,2,4.651109023469489,221,1.1396742377070816,35,6.775948896910351
0.5483966001515017,0.5890717408939945,0.6121675285080831,0.5234035542647462,0.5017849782198465,0.6041554002786393,0.4597963987437009,6,17.441766542124476,1,9.760593871142321,193,8.374669862365849,54,10.747831153894811
0.5475823552347087,0.5700958425092499,0.509220431683758,0.4474042616391247,0.41962711702367955,0.5833353321391705,0.755811146413269,2,15.15100057372672,3,3.2800799328335177,189,13.537061296353292,41,8.699339350998535
0.5645014406724046,0.6504314232788553,0.4111296523293901,0.5756300397680689,0.45948116677804607,0.5144309610103882,0.7759054008696789,2,12.901871333165698,4,10.863909620357557,201,9.455363252269084,110,11.550350326463288
0.3611212387879225,0.39899055380559983,0.3643100355326807,0.4539514031307286,0.2421949586749168,0.4194526906483895,0.28782779093521976,5,9.541299237420095,2,4.484766760444771,166,5.465450977368959,177,4.707196808604298
0.515840025920011,0.5895428051073989,0.4452189783346038,0.6521848964936917,0.3881835135448349,0.3443216732991548,0.6755882887403819,1,7.630236074768076,3,11.488361541029445,190,8.671105349495411,53,9.46344967718979
0.32596005786987375,0.17759015119595142,0.38436127572112855,0.26516458953171573,0.34920709524652815,0.5015969206097773,0.27784031491414124,3,8.087935629796574,3,5.5692845839195915,187,2.439260991928343,5,4.917111964955447
0.5721806701273376,0.7853722304926926,0.19376623048711653,0.6960419967661152,0.5972874307537207,0.45394998868357006,0.7066661435808107,7,25.538231369868196,2,4.752780650913334,219,2.477805562774821,176,7.601994900036304
0.5131006225460606,0.5828987843378756,0.3732826747458272,0.5279703110992614,0.48202585486712834,0.39107025982018384,0.7213558504060871,5,10.341819646151897,4,7.426263958670785,202,3.825162150779587,134,9.956548252883595
0.543564645069244,0.45196897666999125,0.43280888323641475,0.5771629991299643,0.5894491851714503,0.4966635434861963,0.7133342827214467,6,12.294848013273885,6,3.8138467639674563,212,18.056844220487278,4,8.599241679470685
0.48232140608805857,0.36962774005776194,0.2737271890963842,0.4596362951077707,0.6390865580890105,0.48591532802931064,0.6659353261481137,5,27.314218972282173,8,9.77160397350732,186,2.7942994489691992,111,7.232029398581703
0.5744813080279062,0.5727447448239777,0.45958550557172356,0.5954620326575063,0.5652468591749791,0.6603139247662526,0.5935347811729987,3,19.595419932180043,2,6.874148004498469,169,3.8563289634996836,80,8.598919011263327
0.5336631354395025,0.6533810784307836,0.19786196088153496,0.5650573095872108,0.7818170104414475,0.35081595066182203,0.6530455026342161,5,12.49947952316692,4,10.863249738145694,200,6.837396558472735,174,10.578227921384503
0.27163809463053296,0.24612220343403501,0.12702356796992884,0.38888486986214854,0.49298062889000804,0.2993387849648135,0.0754785126622637,7,24.45453662172089,4,0.629802062167085,216,5.154235840744205,16,4.329905018993939
0.6419884257462418,0.7927036829539393,0.681673067083578,0.6374295837883721,0.5920584790381582,0.5779403030119786,0.570125438601425,5,7.334657790795324,1,11.222461514856878,208,3.8933848403521965,135,10.942254850636099
0.5335860243183248,0.5257674734686666,0.7546217694340506,0.5813988957847592,0.48624491709252415,0.7849286755550039,0.06855441457494424,5,10.927137354677185,4,9.115692250671527,226,7.025863545432845,86,10.06041600622037
0.5866069854626457,0.4406995320714088,0.9121846818819719,0.43670914530421756,0.6435673363361323,0.8840365766642175,0.20244464051792607,5,18.743600382869325,5,12.211208942321473,183,5.844036300480877,147,11.323343883975857
0.36262323341182373,0.1407911922945284,0.7231823666409579,0.21381330786205896,0.3173392736394288,0.6482385049547041,0.13237475507926402,2,19.118536216495848,3,3.271679560923979,185,5.581100408307373,65,7.828020967023145
0.7024044694711731,0.8355664815622947,0.7676448566033656,0.6749864716465593,0.8219502042370498,0.6111699592752051,0.5031088435025639,7,15.490469097688155,0,12.770983408453837,212,11.158314929694653,62,9.503759195382735
0.3700460288007999,0.44628245494997243,0.2143646307241353,0.4925578252270112,0.25265917811534006,0.4033132433341813,0.4110988404541592,7,9.296362629131233,7,3.804929798703708,175,14.156062587475871,43,7.1799690286653455
0.4994726189813678,0.5365625754174017,0.5220275452975155,0.547520258624398,0.34702655933666027,0.4980516227712288,0.5456471524410026,8,39.490352788585575,4,10.733483617186838,197,14.454827449498683,8,8.444282062137322
0.5474979888593018,0.4815982027400269,0.7179133705047516,0.5114018717584786,0.24796000893074274,0.5513241869331609,0.7747902922886496,10,27.368631903731103,2,12.639036329096383,212,18.92035916565928,105,9.699021384855902
0.45745596824998375,0.13201682741247842,0.6716842949363331,0.15625696404751585,0.4692703624733928,0.7080067314586933,0.607500629171489,5,12.462428281187389,4,5.530651439070375,195,8.431767551521144,149,7.686059599049712
0.6098689718290112,0.7379348332574216,0.4599303681385053,0.6032562675811106,0.8178029464379808,0.490236679012792,0.5500527365462569,7,9.495268166957516,2,7.7170977001144925,209,7.437489785434668,137,11.576424026206771
0.5003811011702809,0.5299365220955011,0.42572328107262397,0.5452440504933025,0.5878565838824442,0.3758895410701193,0.537636628407694,5,4.92577651552646,6,3.92858039545112,201,5.9876721703746165,167,8.295044598560422
0.4058625743502067,0.3354582445637086,0.33357357084442196,0.4614238127091196,0.2872122849807885,0.22806183392894486,0.7894456990742564,8,4.385119013675326,5,0.2361309008403918,193,4.848829336109897,136,7.6895128448007135
0.5198890665785981,0.550612627811257,0.6986309693233538,0.5355156685614328,0.4456387052638743,0.4701540346002235,0.41878239391144784,7,12.270064817195648,2,10.741543218847884,187,6.451533184279276,16,9.978174761094303
0.4550397066518251,0.3509689406557332,0.6239960190811985,0.305291285716265,0.4831079554237233,0.6509926972003661,0.3158813418336648,5,26.725391820345074,3,10.668409879308015,196,11.094099774537401,153,8.598615491345843
0.33056335921661545,0.4777164924873322,0.07560794081173458,0.41066632690048865,0.2808830507423192,0.10922167058947063,0.6292846737683475,3,7.8282528575359684,4,4.7797750242923085,188,3.7380870199784635,49,5.070142511205085
0.6356754098573709,0.6365690953122455,0.8767887001689906,0.6202760394068265,0.6010560352067255,0.8994351814055831,0.17992740764385495,3,12.524063990356774,4,7.48194240106827,196,3.2380449909231652,23,12.951793183347865
0.5700271063226893,0.3392410459899757,0.5388127987914402,0.5296780697293412,0.560730196561402,0.5339928435576627,0.917707683306314,5,7.079027453847451,0,7.674369258895794,208,7.537798734235904,107,12.089641909411478
0.4211358125674434,0.5047631096819594,0.27192916182311794,0.4163351866403142,0.6017845531084971,0.2358014715804329,0.49620139257033924,6,15.200825363491198,5,7.2459334220174325,198,0.993302645874192,139,7.31182456138108
0.6888880699108482,0.8186338423784207,0.7213466330364581,0.6398901596354234,0.6529752135154772,0.6507471138536801,0.6497354570456292,7,14.60890804104783,2,13.397325977567071,220,2.588819877863135,39,12.416091395657759
0.5158578614736512,0.33453540598727116,0.587176388972847,0.3414986127806879,0.5445858209382701,0.6727962433912448,0.6145546967715869,6,10.702136729134935,2,4.95107281698231,210,3.1574935520454357,174,10.738705928147676
0.4153838526476206,0.3327630709955022,0.5060890774043585,0.46033752559059965,0.2644258129120932,0.47951205922274276,0.44917556976042783,6,5.18741555324776,3,6.816910426032589,185,5.06671699648369,68,7.712545020870802
0.549341180820122,0.4289902379744926,0.62582240752114,0.49745802928502336,0.5070662079081033,0.6313794044377178,0.6053307977942546,9,15.3148916625052,4,8.725225222007737,170,9.920719611569043,9,9.67991480798737
0.32113084557671956,0.14603996911317732,0.3550562000307151,0.29380273101300314,0.3287289193616685,0.5617388079764567,0.24141844596529655,6,10.604992949349647,2,2.6491727896356356,212,5.436913877558149,139,7.073046208474212
0.774790911621268,0.8706749553098216,0.9523528556068361,0.8098327612496297,0.7215338232092336,0.827259645051702,0.4670914293003844,4,7.767428713996627,2,14.790879339367097,193,12.946704657471066,170,14.182801263109964
