student_id,pL_maths,pL_francais,pL_sciences,pL_svt,pL_histoire,pL_anglais,archetype_true,cluster
STU_00549,0.7598590306659609,0.7379009807650704,0.6855766856770424,0.6205029275096883,0.7111331604659004,0.6146523594830176,Polyvalent,1
STU_00550,0.716319449113363,0.7777299867898863,0.7103530456745144,0.7714297445034555,0.7305394547392283,0.8030919019274592,Polyvalent,1
STU_00551,0.4922979403268839,0.6860644418637887,0.4005003502931451,0.4536057075653775,0.7740810819795069,0.7815535967222607,Litteraire,2
STU_00552,0.4844715512650644,0.8705116533873851,0.2767331327986719,0.5887240601524633,0.9033989160799778,0.7635867805136477,Litteraire,2
STU_00553,0.292233061525487,0.45255583557177,0.6124158227410239,0.2357135527209631,0.7552691494392446,0.4851047305634312,Mixte_atypique,3
STU_00554,0.5854353078260136,0.8215089336686321,0.3679335876877208,0.5542994386986857,0.6590957030067756,0.8655952006063743,Litteraire,2
STU_00555,0.5926493874498271,0.6452871303057996,0.817952519004507,0.6318042240630751,0.5692017288668301,0.6340922712491885,Polyvalent,1
STU_00556,0.5368833173151057,0.5458326272811516,0.7764060398038701,0.3482428239468333,0.2917953317887923,0.3215396712514864,Mixte_atypique,3
STU_00557,0.6228837181087944,0.7036565961959261,0.6650873504644483,0.4883122038639983,0.7729902554576208,0.677888220505901,Polyvalent,1
STU_00558,0.4090023977614,0.4257630102827552,0.2513073120782996,0.2285457753964567,0.203246128477033,0.3016006618567259,En_difficulte,0
STU_00559,0.3990282426207581,0.7987109062924944,0.4782859067677681,0.4611170667513626,0.7696454802768327,0.6515023015049484,Litteraire,2
STU_00560,0.660466089022187,0.7140915156739084,0.6076742757886915,0.6644383619723769,0.5448034199340179,0.6771008376322875,Polyvalent,1
STU_00561,0.7073109352670199,0.5154310871744198,0.7510873144063975,0.6196545076385128,0.4642810932393045,0.4971644619101703,Scientifique,4
STU_00562,0.8657407477863662,0.545823177206955,0.6823039880786899,0.7845540753491885,0.6182084418942329,0.5144695611229037,Scientifique,4
STU_00563,0.5983423900081216,0.313497959347291,0.6192799368300702,0.2085300704790675,0.4974007730122343,0.3423347080153195,Mixte_atypique,3
STU_00564,0.8813723665490136,0.731840298530027,0.8556903682521677,0.8401395122477286,0.7568036130625124,0.6036161752318443,Scientifique,1
STU_00565,0.6157144322929059,0.7804968779500369,0.6722998657268688,0.7346015068945421,0.6867636717468959,0.6804803983530369,Polyvalent,1
STU_00566,0.4044457861169682,0.7665125229063853,0.4152966142225766,0.4147002502731537,0.7444002459346803,0.7325654188458885,Litteraire,2
STU_00567,0.5065179909897431,0.7201290166508303,0.4241724006508204,0.6180234428206374,0.825944875998893,0.8246630626127578,Litteraire,2
STU_00568,0.5082526590792183,0.8581157544892376,0.3190673229104311,0.5787769323375311,0.7591224180210149,0.8738886934406739,Litteraire,2
STU_00569,0.3674760386183715,0.3896955419805291,0.3463414585440408,0.2741461209125633,0.2526904349756485,0.4128176613121521,En_difficulte,0
STU_00570,0.5382649022652715,0.3402854404996788,0.7863075673504952,0.7788535578339862,0.5043786731183549,0.350251531645909,Mixte_atypique,4
STU_00571,0.4304096392165448,0.4011025580407866,0.5325576142928495,0.8474338073846472,0.392429492456236,0.3193769634527426,Mixte_atypique,3
STU_00572,0.2825555020612902,0.9391315482982038,0.4313494937269596,0.7174423634615206,0.2777744684184007,0.3272186786286752,Mixte_atypique,3
STU_00573,0.555552940587313,0.7478225658925352,0.7403822688221867,0.631852914424764,0.6870906230209944,0.7568997376113056,Polyvalent,1
STU_00574,0.3305292396366633,0.2753797432963169,0.3430114343670697,0.2208609370844334,0.362260754210514,0.366128854777942,En_difficulte,0
STU_00575,0.2633967130469897,0.3585381715037905,0.2506685153542312,0.330933981067574,0.2877211104368861,0.2975141312640972,En_difficulte,0
STU_00576,0.3077261166041878,0.3702713742475834,0.294710887382236,0.3008232519158403,0.2638205417320848,0.2176839291418204,En_difficulte,0
STU_00577,0.3220663165734117,0.3945962754719509,0.246210643160282,0.3662058764486668,0.3673167367425622,0.288544463341601,En_difficulte,0
STU_00578,0.4773365999926112,0.8966698664726434,0.3359794663021467,0.5029267458339026,0.9153061268711868,0.7062804204968369,Litteraire,2
STU_00579,0.1457130659462843,1.0,0.3110232170522845,0.4790383060773034,0.4584156023410864,0.3063510908695591,Mixte_atypique,3
STU_00580,0.6431964638045352,0.7420361425439495,0.73026774282544,0.7092390922372205,0.6673470266197722,0.527189589938114,Polyvalent,1
STU_00581,0.35886050779695,0.3544267409708336,0.3067570975638825,0.3135826507833626,0.1970233196427917,0.1991849641770873,En_difficulte,0
STU_00582,0.8118830884370873,0.3403081430370734,0.4074714727115992,0.746285376211279,0.1704726876648174,0.3259478825728902,Mixte_atypique,3
STU_00583,0.7610158247250427,0.7468274971900501,0.7280941975142898,0.73493325119201,0.4451016601722926,0.5738722116120099,Scientifique,4
STU_00584,0.4143148668651664,0.710409027149971,0.4768327939304428,0.4557623337350652,0.7672740680621596,0.8211416033696395,Litteraire,2
STU_00585,0.2590097642433983,0.2014118042378743,0.4084050289863919,0.2083137090534325,0.2383637686373563,0.3221290804338815,En_difficulte,0
STU_00586,0.2608584532425222,0.5124027431347359,0.3131436449673768,0.7141842763785395,0.308292619784593,0.6547711761103191,Mixte_atypique,3
STU_00587,0.6089311102468741,0.7180176595254413,0.6181600759598527,0.7566676719391425,0.638518950745974,0.600297489142757,Polyvalent,1
STU_00588,0.7092329905509377,0.7319920279156968,0.7080713626045587,0.6647622108191797,0.6100199946374735,0.7064132196312415,Polyvalent,1
STU_00589,0.5894546986888765,1.0,0.4752182195961278,0.6856799295791609,0.8475989592993755,0.953178386340852,Litteraire,2
STU_00590,0.7365180598642583,0.5431277989695659,0.7326334667493739,0.7767699753636531,0.5217369430542727,0.5026724657183511,Scientifique,4
STU_00591,0.928681256823734,0.5263407321064529,0.751423493205253,0.7580711823561931,0.544588926503575,0.3938037479064218,Scientifique,4
STU_00592,0.2748058448506516,0.3679799730963042,0.2897719777423899,0.1725659886804923,0.2582722058231785,0.2108241467608103,En_difficulte,0
STU_00593,0.6501187377555259,0.7750281720882622,0.6922466742724729,0.6039275022070529,0.6811432753167397,0.5824491295021241,Polyvalent,1
STU_00594,0.1955925234020825,0.8353892558758963,0.4792622410339344,0.4519039325280282,0.1403620563089544,0.6946347955206296,Mixte_atypique,3
STU_00595,0.7456418820745715,0.7516312802354869,0.6594539166166838,0.6588346623013761,0.6718640810242377,0.7167588334034369,Polyvalent,1
STU_00596,0.6990790244542763,0.7674417342646335,0.655881556030493,0.6277722422486113,0.7470215243347851,0.6685959448863872,Polyvalent,1
STU_00597,0.5643941938236131,0.2814979231360556,0.5645034779499896,0.2918184884720858,0.8255550347404779,0.4284084546583604,Mixte_atypique,3
STU_00598,0.7076634919988025,0.7661164600041351,0.5895049181646244,0.6161952373344863,0.6811138164538872,0.6548645261511791,Polyvalent,1
STU_00599,0.3957439016123071,0.5672706623619921,0.3778190029362371,0.1587757344481162,0.896301908083868,0.7596129358363808,Mixte_atypique,2
STU_00600,0.2074241201126845,0.2341686651135951,0.2571181882651277,0.2678830521178515,0.2841784725052746,0.2015333107542807,En_difficulte,0
STU_00601,0.5961476959409924,0.6847985121405257,0.5880177866571634,0.7030895266631587,0.6604900829165636,0.6417783191690872,Polyvalent,1
STU_00602,0.689092587474132,0.7153478421013267,0.745605502808108,0.6092307449516008,0.6598718762263811,0.58319780186571,Polyvalent,1
STU_00603,0.6627708026515567,0.6114875009646608,0.6637751023050817,0.6082649166862072,0.5710798985808293,0.7722990102196843,Polyvalent,1
STU_00604,0.2027083154567882,0.3280264185717143,0.3101161296282189,0.1983257745914513,0.2482420618226796,0.2777275244300863,En_difficulte,0
STU_00605,0.3753578070490769,0.8577473824387478,0.384674888189855,0.4036151070775814,0.8507719206170161,0.8113845563696215,Litteraire,2
STU_00606,0.3115277750064497,0.2599303512828774,0.3279710740928239,0.1881049921378755,0.2061218077188418,0.263825742268923,En_difficulte,0
STU_00607,0.4330050281325834,0.7912206204575697,0.4441412188771629,0.5501294826173525,0.6052922729904023,0.6705510414514206,Litteraire,2
STU_00608,0.6922710539437184,0.6795230187600872,0.7066033646555205,0.5760753764377904,0.6352825502160897,0.5319685478053374,Polyvalent,1
STU_00609,0.5088691602593285,0.8100412434310365,0.4076204176218292,0.6750257716946514,0.7880495923323954,0.7319850627731437,Litteraire,2
STU_00610,0.930219373095522,0.572437021929242,0.7346680921437805,0.6648763174860699,0.4939096093218444,0.5401972758283983,Scientifique,4
STU_00611,0.33657811564893,0.3013188282912573,0.3498522092724378,0.3069606796149957,0.4593150054419765,0.3280568888702898,En_difficulte,0
STU_00612,0.6414085091475984,0.6417104309633261,0.7223747039734759,0.6338170819456801,0.7236661172179484,0.6119883715285621,Polyvalent,1
STU_00613,0.7834231933571743,0.5982396889510024,0.8588039015493075,0.764969876743129,0.48740461642519,0.592625816524914,Scientifique,4
STU_00614,0.4426377310568799,0.8127550714598694,0.3671920434891866,0.2932951503938441,0.7964693464459469,0.7750145960442294,Litteraire,2
STU_00615,0.3093807631909063,0.7243150708176864,0.2762274238543781,0.3372784209140127,0.3014811318832858,0.1643309756811614,Mixte_atypique,0
STU_00616,0.7295137303294743,0.7662874920716384,0.6897337388316047,0.8146659706959118,0.7886117809532359,0.7642606564785125,Polyvalent,1
STU_00617,0.5515892085920496,0.6723192411689846,0.414017731603607,0.5748001247443402,0.811725694405767,0.4160670635928145,Litteraire,2
STU_00618,0.7011676756204022,0.6026611061036776,0.6885626500525697,0.6031986097570072,0.7533444089941836,0.649954575200651,Polyvalent,1
STU_00619,0.6721256703444985,0.7451452655491525,0.7578068564032141,0.6499281911262853,0.7864449695731793,0.6424370062537915,Polyvalent,1
STU_00620,0.4763505358114243,0.8672157229378954,0.5273886995786881,0.443541104165197,0.7645675675657799,0.6023638861974415,Litteraire,2
STU_00621,0.6352218428722389,0.7430475052691016,0.6582272365020514,0.6830415562971526,0.7367037217390613,0.6517327586921623,Polyvalent,1
STU_00622,0.6807553443402906,0.4789725413164271,0.8106017473237985,0.6753834470158816,0.3765616111371088,0.4769012201179061,Scientifique,4
STU_00623,0.3091364461332109,0.3246425437865781,0.1773744278854018,0.3350064700709165,0.2217763314199035,0.3671914412221391,En_difficulte,0
STU_00624,0.2884010538069374,0.2235838468208144,0.3595564416495719,0.2544506039720747,0.3318305971642211,0.3417381791310167,En_difficulte,0
STU_00625,0.7122197737553287,0.4826385587978831,0.7238968284837382,0.6613047429037845,0.4217067406093954,0.5609705790307402,Scientifique,4
STU_00626,0.7372490951253732,0.776433574858607,0.6407479404605569,0.6755021161979374,0.7150260162797931,0.7830379797587281,Polyvalent,1
STU_00627,0.7264539614435424,0.5463134290877789,0.8553089605260916,0.708065212468273,0.363653060583176,0.5614351109601189,Scientifique,4
STU_00628,0.3514600233547215,0.256727502631097,0.8538989447036641,0.2888395100055584,0.284725268891896,0.4272614663076585,Mixte_atypique,3
STU_00629,0.3349295276438425,0.3164386901739903,0.2892614810236477,0.2524164456772818,0.2625215576044384,0.3894158886947884,En_difficulte,0
STU_00630,0.6842550818660965,0.6867734103982174,0.7205587103364239,0.6092683361177771,0.6563717520062007,0.7208048853726126,Polyvalent,1
STU_00631,0.7594602552385379,0.6402229603536125,0.663985218504973,0.7175363336052515,0.7445744521881794,0.645765666888627,Polyvalent,1
STU_00632,0.5191471136902079,0.817443123805246,0.4838189446456959,0.3205656075907118,0.9440169152905477,0.7592372562135614,Litteraire,2
STU_00633,0.7827728679388092,0.4796258412936808,0.1915276981787078,0.4235963203722777,0.7601101070257403,0.4424884193919408,Mixte_atypique,3
STU_00634,0.7407849375357121,0.688003441395066,0.6530112050761738,0.7393196907155916,0.6699483697170164,0.6439951103156031,Polyvalent,1
STU_00635,0.440638190809671,0.87421819429008,0.5382382762505761,0.7116608060473004,0.7757682761533712,0.77278699507609,Litteraire,2
STU_00636,0.3633847994715181,0.3810206992400228,0.2394839512595995,0.3574764107440505,0.2987704308320219,0.2990251489948829,En_difficulte,0
STU_00637,0.8059273434907807,0.4584576221964992,0.7132210713002733,0.7708910714823887,0.5429907438676483,0.5231106084199346,Scientifique,4
STU_00638,0.4657281307493564,0.882168778693549,0.3387227946453712,0.8790310380823296,0.3674052240042044,0.5416926791500328,Mixte_atypique,1
STU_00639,0.7944969370307827,0.4644186283473137,0.4121602377518782,0.458435337466785,0.2890280076653362,0.7593072505015599,Mixte_atypique,3
STU_00640,0.3639472335850039,0.4722376262666128,0.8178809605357946,0.4720382690026937,0.7129778906726055,0.2677165542476283,Mixte_atypique,3
STU_00641,0.664848561263586,0.6600010528004331,0.7609978858453451,0.740393078462131,0.7001648639202521,0.6163232503935846,Polyvalent,1
STU_00642,0.3375228567824334,0.3224478082587686,0.2951904653711985,0.1644236284990012,0.2304124438690266,0.1509347039083787,En_difficulte,0
STU_00643,0.4096766412593549,0.9060863235708152,0.3734431168757348,0.5640567603960942,0.7497378683132628,0.8954620319162551,Litteraire,2
STU_00644,0.553110474075682,0.8785573149635061,0.5145682631823173,0.6009069179073454,0.6766342092298262,0.8718723910066212,Litteraire,2
STU_00645,0.8388536208381058,0.537598178108224,0.7836087505473781,0.7628564147634065,0.4651110228163312,0.6274676694055805,Scientifique,4
STU_00646,0.7311041356325537,0.4656962127833898,0.7270912919300468,0.8185771016884502,0.3468123915939038,0.5778535916307478,Scientifique,4
STU_00647,0.1992765439968552,0.3499470486494134,0.3543577329830611,0.5298997776844748,0.6004996887296651,0.7519116540892221,Mixte_atypique,3
STU_00648,0.603287648796026,0.6559190666507669,0.6257306023158652,0.644999252743452,0.6433354322515129,0.7173626685882221,Polyvalent,1
STU_00649,0.6629669680383613,0.4234243180241105,0.8027951452051878,0.8461690473542978,0.5162935326754978,0.5455584686150947,Scientifique,4
STU_00650,0.7464023571010528,0.6294483711256014,0.6285151392792742,0.6910638797852421,0.6612732317343636,0.6304485387881239,Polyvalent,1
STU_00651,0.8715503619755381,0.4556573836757477,0.9751121730948756,0.7589650581388303,0.5193902688812359,0.6004000033412752,Scientifique,4
STU_00652,0.6133122668171573,0.6649405156375733,0.6265991460071739,0.6057086266079562,0.6325699623023393,0.64928064492685,Polyvalent,1
STU_00653,0.4884890500602603,0.3861687715338859,0.9210417968616338,0.3439850649218443,0.4011535322433599,0.3800227655244003,Mixte_atypique,3
STU_00654,0.2437032683383651,0.3540627916159579,0.2447219137329411,0.3039225268166719,0.1888433747783464,0.3133079195264227,En_difficulte,0
STU_00655,0.4079453841522353,0.6597415686785262,0.3753575551592272,0.426413059076053,0.665141070794016,0.7023238422421733,Litteraire,2
STU_00656,0.5440509812312511,0.6853499584977393,0.6678440269475454,0.629160625265462,0.7831481681296515,0.6060950513906564,Polyvalent,1
STU_00657,0.7886443138368183,0.4466758832116484,0.8169575140392247,0.432879538016068,0.1410316589078062,0.226565442950254,Mixte_atypique,4
STU_00658,0.4158347285852218,0.2736402342372063,0.2273184671916761,0.7284305891055434,0.7484569352777122,0.5549146035846704,Mixte_atypique,3
STU_00659,0.7199021162338116,0.5026448622134297,0.7525442757960328,0.598603576517467,0.3654714714668021,0.595559653713603,Scientifique,4
STU_00660,0.8443519661938375,0.4402993861508776,0.7405230084122342,0.6935834847879128,0.4749484040291006,0.4701110110590354,Scientifique,4
STU_00661,0.3734648928321284,0.3012097613024886,0.2667106126063802,0.2800939540270842,0.2767805561803435,0.2354253419401926,En_difficulte,0
STU_00662,0.5647123121544557,0.8338107327666228,0.5892048733540283,0.5128497046853507,0.7536766775155397,0.763494630106804,Litteraire,2
STU_00663,0.7052450643519678,0.573169257587016,0.7016067539055298,0.6618447013537155,0.5285600896763086,0.5315923540852814,Scientifique,4
STU_00664,0.6807551887593721,0.5473827562473307,0.7105322095369996,0.8972957925163447,0.3434634445813567,0.5616176641858455,Scientifique,4
STU_00665,0.6891870682711164,0.6816359859374113,0.6524022357508404,0.6197583133737614,0.7401402917404123,0.5980984020771877,Polyvalent,1
STU_00666,0.2497564528679587,0.2219586987053036,0.7219588638136858,0.3629931128994999,0.2743087775695507,0.7469926436972182,Mixte_atypique,3
STU_00667,0.7504286418756726,0.530610467840261,0.8359738754799029,0.6881503520354062,0.5522022232421333,0.6124127258798452,Scientifique,4
STU_00668,0.5276857094026206,0.8959377800004904,0.374991911364997,0.6511864807722474,0.8432281400181593,0.8970645139175915,Litteraire,2
STU_00669,0.6831109427545091,0.6862974645869574,0.5945702587548065,0.7133574867988514,0.6373287965698419,0.6659816225725045,Polyvalent,1
STU_00670,0.7329185988640192,0.4083520392740864,0.8236240440717958,0.6747006962032335,0.4444841363421339,0.5488319849261433,Scientifique,4
STU_00671,0.4773689748345682,0.7574335463617092,0.378725913091264,0.420121483914218,0.8235398735779006,0.6942625253374096,Litteraire,2
STU_00672,0.308931567836455,0.1955398890089061,0.2984166441083185,0.2397271663749068,0.2551871937259843,0.1734385902041475,En_difficulte,0
STU_00673,0.4033471512613925,0.8213840934141835,0.3310597332193504,0.8365811572086826,0.2012210069691648,0.3662962121324986,Mixte_atypique,3
STU_00674,0.2914863590761363,0.2050489872389401,0.4042378987986861,0.2472863419536086,0.3090938579939456,0.4171148547572322,En_difficulte,0
STU_00675,0.8417122889692108,0.5359256445571302,0.8600573030201657,0.761035386982964,0.4686990919956314,0.591121212986308,Scientifique,4
STU_00676,0.3057810570940484,0.2830499171187662,0.2795364337193515,0.262694509687972,0.2836496600927043,0.43497556462953,En_difficulte,0
STU_00677,0.2705241188297018,0.3258602539533318,0.5370639256845923,0.773668622989741,0.235559646385656,0.8718819066785046,Mixte_atypique,3
STU_00678,0.6276269274380927,0.6125855924373909,0.6297709349088307,0.7105512879106877,0.6707534504671748,0.7360468763490848,Polyvalent,1
STU_00679,0.5272690204552481,0.8309222693626486,0.4013508736941636,0.5114961203079464,0.7618188944939414,0.5267188299801304,Litteraire,2
STU_00680,0.4664041815582965,0.6667848355958343,0.4267515772425048,0.3344782439047681,0.801165764002988,0.7596524911164082,Litteraire,2
STU_00681,0.5370844894793406,0.7475542672138312,0.4772998837806282,0.5315354537785917,0.8413080985067058,0.829629828186354,Litteraire,2
STU_00682,0.3715449529771558,0.2633812824487154,0.2955178428523042,0.3088391975428874,0.2218543051733595,0.2808635858953264,En_difficulte,0
STU_00683,0.7961133351784875,0.3052165337905044,0.3142195209883488,0.6138728097226867,0.3475563765133678,0.439909350662255,Mixte_atypique,3
STU_00684,0.4447230403408628,0.7584064743109376,0.5375956687995552,0.6319710892831348,0.8334871765680485,0.6983456356636581,Litteraire,2
STU_00685,0.3126648561328833,0.3165712559692102,0.2819909829025153,0.2397768899214773,0.2414610686600941,0.2624391869016167,En_difficulte,0
STU_00686,0.7808175773432621,0.573703122926974,0.7363141273434112,0.655182658728992,0.4392077221094567,0.5892152473044594,Scientifique,4
STU_00687,0.2374044894315828,0.4289647674789184,0.3082439026888966,0.7378182393933155,0.37826587902299,0.33710917239325,Mixte_atypique,3
STU_00688,0.5281927404834453,0.8048582536158356,0.5009307728580367,0.5982697034392921,0.7875350598178648,0.701358037261984,Litteraire,2
STU_00689,0.6927837571300521,0.7181588831007821,0.5892653739525634,0.6171563323335075,0.5658325580622735,0.5737471862889467,Polyvalent,1
STU_00690,0.8191945658943319,0.5923382320236567,0.7843691476258038,0.8067892619431496,0.5115240216556498,0.6341888058058799,Scientifique,4
STU_00691,0.2819817628464657,0.6548920759931047,0.2790376245905882,0.3280509734925009,0.5812066551202963,0.751884087259404,Mixte_atypique,2
STU_00692,0.5288101256127794,0.8071369533519295,0.5809017880520365,0.5696023863341807,0.7712680244327564,0.7661594491766414,Litteraire,2
STU_00693,0.7255377207474834,0.2953850413349063,0.6386588258626811,0.7787897278474029,0.2326976372760116,0.48817935242781,Scientifique,4
STU_00694,0.6803772606295871,0.6690658210787969,0.5666265558851235,0.6728404143723696,0.5587585289865389,0.6034340173502015,Polyvalent,1
STU_00695,0.5725567274675885,0.7804786983623339,0.4239724162257997,0.6373240277744872,0.8150496258489304,0.7840218146096871,Litteraire,2
STU_00696,0.942649232708212,0.2450897810718877,0.4882770911417769,0.8336807629262252,0.2523987214752641,0.3811998361818953,Mixte_atypique,4
STU_00697,0.3863564281451616,0.3390191408983643,0.3330163474524811,0.3076768799346088,0.3126596452868325,0.2947466951482074,En_difficulte,0
STU_00698,0.6865627216350779,0.6603788333837096,0.8702631366144676,0.7907254769420023,0.39375294357623,0.5992786831383676,Scientifique,4
STU_00699,0.490036483180919,0.7329621510923348,0.5416814562960172,0.3684519741258332,0.681289651029721,0.6333895694270935,Litteraire,2
STU_00700,0.6152293842687826,0.7810980223922649,0.4380400530676815,0.5842380713235555,0.8180039101084805,0.7951039363936823,Litteraire,2
STU_00701,0.3750302415260576,0.7073043807168312,0.3603374604335403,0.5342429501558267,0.7946542233564544,0.7925631457172985,Litteraire,2
STU_00702,0.7700786884608652,0.5733656480338538,0.7417172443000993,0.795037505898908,0.4619024879317018,0.522490616651235,Scientifique,4
STU_00703,0.9171970411005466,0.628977631441133,0.774725172966807,0.8283216662651157,0.4861683664397234,0.5707250281113683,Scientifique,4
STU_00704,0.4103854621461146,0.6889146098188873,0.4527024844761732,0.3672652826615282,0.518888474519909,0.649131527085767,Litteraire,2
STU_00705,0.6618035689121496,0.6369446748449827,0.7858660588929736,0.5431348815738103,0.6203318154229794,0.6148531422545993,Polyvalent,1
STU_00706,0.6845237827362394,0.7325378068671651,0.6592546699314494,0.6780360565060815,0.5782785982171175,0.6349802803534969,Polyvalent,1
STU_00707,0.5351400507974355,0.8384929688818259,0.3430553869343518,0.4621165032560738,0.8911522729150613,0.6716744176463554,Litteraire,2
STU_00708,0.2876462118471151,0.3362626338997053,0.2367513884886577,0.2168484785808539,0.2807785281384278,0.2383965122918919,En_difficulte,0
STU_00709,0.7890795806029283,0.5007912410172609,0.7344909409639936,0.6649040752368501,0.3493691471486178,0.4082641086990856,Scientifique,4
STU_00710,0.5220505214605611,0.3315526214927283,0.9380746708820308,0.2765131493173484,0.35188363785467,0.4304749330170566,Mixte_atypique,3
STU_00711,0.6962825082416243,0.433086781089234,0.8268794277317533,0.6811081385198549,0.3644491858990522,0.5764453103721231,Scientifique,4
STU_00712,0.3787296844082568,0.3436089977358846,0.8160891863059077,0.309078229287575,0.2908097496116525,0.325811446836089,Mixte_atypique,3
STU_00713,0.7168369083631657,0.7215504608213689,0.5471499998945007,0.6722946278790687,0.7114192978909597,0.7539166628733925,Polyvalent,1
STU_00714,0.7245487763806839,0.5253222119615008,0.8334438204526007,0.6387519369768744,0.3730217281279185,0.6331803903270082,Scientifique,4
STU_00715,0.6482318783505845,0.886309957107914,0.4476915320186177,0.4591952074149479,0.8196950051681122,0.8734817740499672,Litteraire,2
STU_00716,0.4219467598850134,0.7801070361591689,0.4037102134388959,0.4428796881719826,0.9136972050945004,0.5937662244390027,Litteraire,2
STU_00717,0.6232400983706903,0.5667584744263984,0.6162077275117139,0.7364483559595405,0.4051553745342898,0.4543690041522439,Scientifique,4
STU_00718,0.6671576317454669,0.4270732067452921,0.2201568030903475,0.3633987301857966,0.721635099812642,0.2974580339437667,Mixte_atypique,3
STU_00719,0.7803634900904797,0.6099846529634179,0.6598555528660589,0.713446114563254,0.5674055003356473,0.527280841573851,Scientifique,4
STU_00720,0.5795378782642769,1.0,0.5699122379269835,0.5135239760734722,0.8946859475520706,0.9316317883655634,Litteraire,2
STU_00721,0.5826481869272935,0.8477099597261464,0.3705960978598552,0.5813679693359957,0.867750763959124,0.7896920387375103,Litteraire,2
STU_00722,0.839914541200075,0.4802956986427393,0.7970040147834418,0.7675113111003057,0.4423634321559579,0.4686183895064117,Scientifique,4
STU_00723,0.3823112998020147,0.3602915376029535,0.2578806890474632,0.2038345974333983,0.2538921575383751,0.402719431383112,En_difficulte,0
STU_00724,0.6571410377895792,0.7375711178822886,0.7317904989979681,0.6602913351336755,0.7856988714694018,0.7212582060419241,Polyvalent,1
STU_00725,0.2952314286875531,0.2431874484149647,0.2673709779937916,0.2643796798262198,0.2336315939795935,0.3121062850523515,En_difficulte,0
STU_00726,0.3651829672330413,0.4124754864041869,0.2783748630001906,0.3045880040717537,0.2076508988757671,0.3155038244293006,En_difficulte,0
STU_00727,0.4970404006514393,0.8159241707336374,0.3840443104971575,0.3557327187756036,0.8822413460522449,0.9182134253071036,Litteraire,2
STU_00728,0.3413885977484048,0.2807061370834224,0.2024050623787004,0.3016333215700895,0.2876582042489644,0.4218334592397775,En_difficulte,0
STU_00729,0.6376961409656698,0.8257553228442248,0.3985187698346675,0.4897199605934697,0.5881317372346693,0.6743142229317897,Litteraire,2
STU_00730,0.7576789183509046,0.7135851420157612,0.7154302696267915,0.6436706407255381,0.7188017176012956,0.8150170337471343,Polyvalent,1
STU_00731,0.525016574694316,0.7654339279461534,0.5081334241995712,0.3954642942832672,0.6271976616631978,0.7168787765458264,Litteraire,2
STU_00732,0.3647856581876772,0.3179822450223195,0.3287449295163061,0.2770908962749258,0.2591644953173257,0.2974775981418482,En_difficulte,0
STU_00733,0.6166997129736408,0.7428949950984034,0.6309667426567213,0.7011542573554659,0.6060838588329757,0.6215456496903494,Polyvalent,1
STU_00734,0.7937892282423377,0.5239189547632848,0.7396480781141168,0.7908507848845275,0.3735550439748499,0.5210798248597861,Scientifique,4
STU_00735,0.3120106339631547,0.3457277411982061,0.2499136995405028,0.1942700401497608,0.2864572676548452,0.2576360298739421,En_difficulte,0
STU_00736,0.2933599995369294,0.3224422752385946,0.310497769649169,0.1732033237171524,0.2806865990268731,0.2471979555982257,En_difficulte,0
STU_00737,0.2994284798040848,0.3354485070522784,0.2709485293473712,0.7908011804534317,0.4084194944176027,0.3288085140089084,Mixte_atypique,3
STU_00738,0.569757846167192,0.7991977004568722,0.4534441935687418,0.559082461772521,0.8436787971855457,0.783839673537784,Litteraire,2
STU_00739,0.6699980804046332,0.636574819799239,0.6905920982355638,0.6308313970304982,0.6444669065481423,0.7014590408572813,Polyvalent,1
STU_00740,0.987627319309679,0.4576112266718025,0.6942237228871583,0.4476072681972139,0.2538724014043334,0.3431512465373204,Mixte_atypique,4
STU_00741,0.7177037732573311,0.555156023082795,0.7947087041494344,0.6076495827760553,0.3971715521006019,0.4868504540550546,Scientifique,4
STU_00742,0.2919661867553063,0.2253720122434648,0.2408888891115539,0.2873144199584129,0.4145874449155501,0.2210119154687949,En_difficulte,0
STU_00743,0.2673101147204365,0.3944903671373092,0.4037698892822818,0.2128657211846527,0.3476533480828312,0.1417001182992809,En_difficulte,0
STU_00744,0.250676854998654,0.4273270242323272,0.6401574799284153,0.4545407615324467,0.3442633380352787,0.5531134924622669,Mixte_atypique,3
STU_00745,0.304779460694234,0.7751834817709629,0.7271477743595159,0.2438213910062867,0.3585766443947838,0.456748321626461,Mixte_atypique,3
STU_00746,0.4502577557114042,0.789412909148412,0.4698929101242888,0.5121417792199606,0.774787890456528,0.6437372271350243,Litteraire,2
STU_00747,0.0939093182068193,0.2491368217425828,0.5102209761365973,0.3868600212958993,0.7423476144654904,0.8198479822140021,Mixte_atypique,3
STU_00748,0.7749682697286235,0.5315024773406462,0.6793898402510588,0.5488558246061704,0.4010058903713139,0.4335980515170308,Scientifique,4
STU_00749,0.3493447205774639,0.2850759254776706,0.2874306296601241,0.17804125565757,0.2641394293862379,0.3545274626732194,En_difficulte,0
STU_00750,0.6894665720753468,0.6977464457393742,0.697104254981506,0.6980073807831563,0.7141491676939501,0.6715701812379924,Polyvalent,1
STU_00751,0.5094047764931412,0.7503124034184594,0.4975980978821353,0.4994485863598877,0.7861997691577738,0.7365395839788006,Litteraire,2
STU_00752,0.7047416001197653,0.5432075221457147,0.7764156627031327,0.4816770320785559,0.555138827218251,0.3017199913899822,Scientifique,4
